0,6.93236633453
0,6.93168870463
0,4.65905612043
0,3.81510431695
0,3.66282869652
0,3.34486531019
0,3.41726678696
0,3.35127832082
0,3.31303509971
0,3.21812277442
0,3.20935490863
0,3.30697588073
0,3.17989447978
0,3.3417107236
0,3.31060786764
0,3.32023269774
0,3.31604195444
0,3.15274476561
0,3.38348594198
0,3.38810843537
0,3.22569381946
0,3.19629078466
0,3.32324099112
0,3.38155460253
0,3.32741722432
0,3.29897640573
0,3.23370809675
0,3.31439401489
0,3.21915815434
0,3.21253782981
0,3.34293237472
0,3.20510490108
0,3.36983371376
0,3.17139979277
0,3.2909824141
0,3.29421304836
